game_location,country_name,home_winner
Japan,Other,0
Japan,Hungary,0
Japan,Germany,0
Japan,Switzerland,0
Japan,Russia,0
Japan,Switzerland,0
Japan,Germany,0
Japan,Russia,0
Japan,Germany,0
Japan,Germany,0
Japan,United States of America,0
Japan,United States of America,0
Japan,Romania,0
Japan,Romania,0
Japan,Sweden,0
Japan,Hungary,0
Japan,Romania,0
Japan,Russia,0
Japan,Russia,0
Japan,France,0
Japan,France,0
Japan,Other,0
Japan,Other,0
Japan,Russia,0
Japan,Germany,0
Japan,Romania,0
Japan,Sweden,0
Japan,Sweden,0
Japan,Netherlands,0
Japan,Netherlands,0
Japan,Germany,0
Japan,Germany,0
Japan,Russia,0
Japan,Romania,0
Japan,United States of America,0
Japan,Germany,0
Japan,Romania,0
Japan,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,Norway,0
Austria,Netherlands,0
Austria,Austria,1
Austria,Canada,0
Austria,Germany,0
Austria,France,0
Austria,United States of America,0
Austria,Russia,0
Austria,Russia,0
Austria,Germany,0
Austria,Germany,0
Austria,Canada,0
Austria,Canada,0
Austria,United States of America,0
Austria,United States of America,0
Austria,Finland,0
Austria,Norway,0
Austria,Sweden,0
Austria,Russia,0
Austria,Sweden,0
Austria,Finland,0
Austria,Sweden,0
Austria,Finland,0
Austria,Russia,0
Austria,Finland,0
Austria,Norway,0
Austria,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,Finland,0
Austria,Russia,0
Austria,Sweden,0
Austria,Sweden,0
Austria,Finland,0
Austria,Russia,0
Austria,Sweden,0
Austria,Other,0
Austria,Austria,1
Austria,United States of America,0
Austria,United States of America,0
Austria,France,0
Austria,France,0
Austria,United States of America,0
Austria,Austria,1
Austria,France,0
Austria,Germany,0
Austria,Austria,1
Austria,Austria,1
Austria,Austria,1
Austria,France,0
Austria,Austria,1
Austria,Austria,1
Austria,France,0
Austria,France,0
Austria,United States of America,0
Austria,Finland,0
Austria,Norway,0
Austria,Norway,0
Austria,Norway,0
Austria,Finland,0
Austria,Norway,0
Austria,Norway,0
Austria,Russia,0
Austria,Germany,0
Austria,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,United States of America,0
Austria,Norway,0
Austria,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,Russia,0
Austria,Finland,0
Austria,Russia,0
Austria,Netherlands,0
Austria,Norway,0
Austria,Russia,0
Austria,Other,0
Austria,Russia,0
Austria,Norway,0
Austria,Norway,0
Austria,Norway,0
Austria,Sweden,0
Austria,Norway,0
Austria,Norway,0
Austria,Russia,0
Austria,Finland,0
Austria,Russia,0
Austria,Austria,1
Austria,Austria,1
Austria,Austria,1
Austria,Austria,1
Austria,Italy,0
Austria,Italy,0
Austria,Germany,0
Austria,Germany,0
Austria,Austria,1
Austria,Germany,0
Austria,Germany,0
Austria,Germany,0
Austria,Great Britain,0
Austria,Great Britain,0
Austria,Italy,0
Austria,Italy,0
Austria,Italy,0
Austria,Italy,0
Austria,Canada,0
Austria,Austria,1
Austria,Italy,0
Italy,Other,0
Italy,Other,0
Italy,Hungary,0
Italy,Australia,0
Italy,Switzerland,0
Italy,France,0
Italy,Australia,0
Italy,Australia,0
Italy,Switzerland,0
Italy,Romania,0
Italy,Italy,1
Italy,Russia,0
Italy,Austria,0
Italy,Switzerland,0
Italy,Russia,0
Italy,Germany,0
Italy,United States of America,0
Italy,Other,0
Italy,United States of America,0
Italy,Finland,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Japan,0
Italy,Russia,0
Italy,Russia,0
Italy,Germany,0
Italy,Hungary,0
Italy,Hungary,0
Italy,United States of America,0
Italy,Hungary,0
Italy,Russia,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Russia,0
Italy,Other,0
Italy,Russia,0
Italy,Australia,0
Italy,Great Britain,0
Italy,Russia,0
Italy,Russia,0
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Germany,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,Russia,0
Italy,Great Britain,0
Italy,Germany,0
Italy,Other,0
Italy,Other,0
Italy,Other,0
Italy,Great Britain,0
Italy,Sweden,0
Italy,Italy,1
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Poland,0
Italy,Russia,0
Italy,Russia,0
Italy,United States of America,0
Italy,Germany,0
Italy,Great Britain,0
Italy,Russia,0
Italy,Poland,0
Italy,Germany,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Finland,0
Italy,Romania,0
Italy,Great Britain,0
Italy,Poland,0
Italy,United States of America,0
Italy,Other,0
Italy,Russia,0
Italy,Germany,0
Italy,Russia,0
Italy,Great Britain,0
Italy,Russia,0
Italy,Germany,0
Italy,Hungary,0
Italy,Poland,0
Italy,Russia,0
Italy,Russia,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,Italy,1
Italy,United States of America,0
Italy,Germany,0
Italy,Other,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Russia,0
Italy,United States of America,0
Italy,Germany,0
Italy,Other,0
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Russia,0
Italy,Russia,0
Italy,Romania,0
Italy,Russia,0
Italy,Australia,0
Italy,Germany,0
Italy,United States of America,0
Italy,Germany,0
Italy,Poland,0
Italy,Australia,0
Italy,France,0
Italy,Hungary,0
Italy,Russia,0
Italy,Other,0
Italy,Russia,0
Italy,Russia,0
Italy,Germany,0
Italy,Australia,0
Italy,Russia,0
Italy,Germany,0
Italy,United States of America,0
Italy,Russia,0
Italy,Hungary,0
Italy,Poland,0
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Italy,1
Italy,United States of America,0
Italy,France,0
Italy,Other,0
Italy,Germany,0
Italy,Poland,0
Italy,Other,0
Italy,Other,0
Italy,Other,0
Italy,Italy,1
Italy,Germany,0
Italy,Russia,0
Italy,Russia,0
Italy,Italy,1
Italy,Other,0
Italy,Italy,1
Italy,Germany,0
Italy,Russia,0
Italy,Italy,1
Italy,Germany,0
Italy,Russia,0
Italy,Italy,1
Italy,Other,0
Italy,Italy,1
Italy,Italy,1
Italy,Italy,1
Italy,Germany,0
Italy,Germany,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Germany,0
Italy,Germany,0
Italy,Hungary,0
Italy,Hungary,0
Italy,Russia,0
Italy,Russia,0
Italy,Italy,1
Italy,Italy,1
Italy,Hungary,0
Italy,Hungary,0
Italy,Other,0
Italy,Hungary,0
Italy,Sweden,0
Italy,Russia,0
Italy,Germany,0
Italy,Poland,0
Italy,Hungary,0
Italy,Russia,0
Italy,Romania,0
Italy,Sweden,0
Italy,Sweden,0
Italy,Hungary,0
Italy,Hungary,0
Italy,Poland,0
Italy,Poland,0
Italy,Germany,0
Italy,Hungary,0
Italy,Other,0
Italy,Russia,0
Italy,Switzerland,0
Italy,Germany,0
Italy,Russia,0
Italy,Finland,0
Italy,Japan,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Japan,0
Italy,Russia,0
Italy,Japan,0
Italy,Japan,0
Italy,Russia,0
Italy,Other,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Other,0
Italy,Romania,0
Italy,Russia,0
Italy,Japan,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Other,0
Italy,Japan,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Japan,0
Italy,Russia,0
Italy,Italy,1
Italy,Japan,0
Italy,Russia,0
Italy,Italy,1
Italy,Russia,0
Italy,Italy,1
Italy,Japan,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Germany,0
Italy,France,0
Italy,Italy,1
Italy,Russia,0
Italy,Russia,0
Italy,Austria,0
Italy,Austria,0
Italy,Finland,0
Italy,Finland,0
Italy,United States of America,0
Italy,Italy,1
Italy,Russia,0
Italy,Russia,0
Italy,Germany,0
Italy,Poland,0
Italy,Other,0
Italy,Other,0
Italy,Russia,0
Italy,Russia,0
Italy,Switzerland,0
Italy,Switzerland,0
Italy,Germany,0
Italy,Canada,0
Italy,Other,0
Italy,Germany,0
Italy,Russia,0
Italy,United States of America,0
Italy,Germany,0
Italy,United States of America,0
Italy,Russia,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Other,0
Italy,Germany,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,Italy,1
Italy,Great Britain,0
Italy,Russia,0
Italy,Hungary,0
Italy,Hungary,0
Italy,Italy,1
Italy,Russia,0
Italy,Italy,1
Italy,Germany,0
Italy,Hungary,0
Italy,Poland,0
Italy,Italy,1
Italy,Germany,0
Italy,Russia,0
Italy,Romania,0
Italy,Russia,0
Italy,Hungary,0
Italy,Italy,1
Italy,Russia,0
Italy,Russia,0
Italy,United States of America,0
Italy,Italy,1
Italy,Great Britain,0
Italy,Russia,0
Italy,Other,0
Italy,Other,0
Italy,Other,0
Italy,Other,0
Italy,Russia,0
Italy,Sweden,0
Italy,Russia,0
Italy,Romania,0
Italy,Other,0
Italy,Other,0
Italy,Japan,0
Italy,Other,0
Italy,Other,0
Italy,Hungary,0
Italy,Russia,0
Italy,Other,0
Italy,Germany,0
Italy,Romania,0
Italy,Other,0
Italy,Other,0
Italy,Russia,0
Italy,Other,0
Italy,Other,0
Italy,Russia,0
Italy,Other,0
Italy,Germany,0
Italy,France,0
Italy,United States of America,0
Italy,Other,0
Italy,Other,0
Italy,Russia,0
Italy,Germany,0
Italy,Other,0
Italy,United States of America,0
Italy,Russia,0
Italy,Other,0
Italy,United States of America,0
Italy,Other,0
Italy,Poland,0
Italy,Russia,0
Italy,Other,0
Italy,Sweden,0
Italy,Romania,0
Italy,Other,0
Italy,Other,0
Italy,Germany,0
Italy,Other,0
Italy,Russia,0
Italy,Other,0
Italy,Other,0
Italy,Russia,0
Italy,Italy,1
Italy,Italy,1
Italy,Great Britain,0
Italy,Germany,0
Italy,United States of America,0
Italy,Italy,1
Italy,Australia,0
Italy,United States of America,0
Italy,Other,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,Japan,0
Italy,Australia,0
Italy,Japan,0
Italy,Australia,0
Italy,United States of America,0
Italy,Japan,0
Italy,Netherlands,0
Italy,United States of America,0
Italy,Australia,0
Italy,Germany,0
Italy,Australia,0
Italy,Australia,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Japan,0
Italy,Australia,0
Italy,United States of America,0
Italy,Netherlands,0
Italy,Australia,0
Italy,Australia,0
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Australia,0
Italy,Germany,0
Italy,United States of America,0
Italy,Australia,0
Italy,Japan,0
Italy,United States of America,0
Italy,Australia,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,Germany,0
Italy,Germany,0
Italy,United States of America,0
Italy,Sweden,0
Italy,Netherlands,0
Italy,Australia,0
Italy,United States of America,0
Italy,Great Britain,0
Italy,Italy,1
Italy,Russia,0
Italy,Hungary,0
Italy,United States of America,0
Italy,Poland,0
Italy,Romania,0
Italy,Russia,0
Italy,Italy,1
Italy,Russia,0
Italy,Poland,0
Italy,Great Britain,0
Italy,United States of America,0
Italy,Italy,1
Italy,Russia,0
Italy,Great Britain,0
Italy,Other,0
Italy,Other,0
Italy,United States of America,0
Italy,Poland,0
Italy,Russia,0
Italy,Italy,1
Italy,Poland,0
Italy,Australia,0
Italy,Poland,0
Italy,Italy,1
Italy,Great Britain,0
Italy,Other,0
Italy,United States of America,0
Italy,Poland,0
Italy,Australia,0
Italy,Italy,1
Italy,Italy,1
Italy,Poland,0
Italy,Other,0
Italy,Finland,0
Italy,Hungary,0
Italy,Russia,0
Italy,Japan,0
Italy,Other,0
Italy,Italy,1
Italy,Other,0
Italy,Other,0
Italy,Germany,0
Italy,Other,0
Italy,Russia,0
Italy,Other,0
Italy,Russia,0
Italy,Russia,0
Italy,Other,0
Italy,Other,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Other,0
Italy,Other,0
Italy,Italy,1
Italy,Norway,0
Italy,Norway,0
Italy,Other,0
Italy,Other,0
Italy,Germany,0
Italy,United States of America,0
Italy,Other,0
Italy,Switzerland,0
Italy,United States of America,0
Italy,Japan,0
Italy,Other,0
Italy,Russia,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Russia,0
Italy,Russia,0
Italy,Great Britain,0
Italy,Russia,0
Italy,Other,0
Italy,Other,0
Italy,Poland,0
Italy,United States of America,0
Italy,Poland,0
Italy,Russia,0
Italy,United States of America,0
Italy,Hungary,0
Italy,Russia,0
Italy,United States of America,0
Italy,Italy,1
United States,Russia,0
United States,Russia,0
United States,Russia,0
United States,Finland,0
United States,Norway,0
United States,Russia,0
United States,Norway,0
United States,Sweden,0
United States,Finland,0
United States,Finland,0
United States,Finland,0
United States,Sweden,0
United States,Sweden,0
United States,Russia,0
United States,Finland,0
United States,Sweden,0
United States,Sweden,0
United States,Russia,0
United States,United States of America,0
United States,Canada,0
United States,Russia,0
United States,United States of America,0
United States,Other,0
United States,Canada,0
United States,Canada,0
United States,Canada,0
United States,Germany,0
United States,Germany,0
United States,United States of America,0
United States,United States of America,0
United States,United States of America,0
United States,Netherlands,0
United States,United States of America,0
United States,Germany,0
United States,Finland,0
United States,Austria,0
United States,France,0
United States,Germany,0
United States,France,0
United States,Switzerland,0
United States,United States of America,0
United States,Italy,0
United States,Germany,0
United States,United States of America,0
United States,Austria,0
United States,Austria,0
United States,Austria,0
United States,France,0
United States,Switzerland,0
United States,Austria,0
United States,Austria,0
United States,Canada,0
United States,United States of America,0
United States,Germany,0
United States,Russia,0
United States,Germany,0
United States,Russia,0
United States,Russia,0
United States,Norway,0
United States,Netherlands,0
United States,Norway,0
United States,Russia,0
United States,Sweden,0
United States,Germany,0
United States,Russia,0
United States,United States of America,0
United States,Russia,0
United States,Russia,0
United States,Finland,0
United States,Norway,0
United States,Russia,0
United States,Russia,0
United States,Russia,0
United States,United States of America,0
United States,Russia,0
United States,Russia,0
United States,Poland,0
United States,Poland,0
United States,Sweden,0
United States,Finland,0
United States,Russia,0
United States,Germany,0
United States,Norway,0
United States,Russia,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Canada,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,France,0
Australia,Great Britain,0
Australia,Germany,0
Australia,Italy,0
Australia,France,0
Australia,Great Britain,0
Australia,Germany,0
Australia,Republic of Korea,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Great Britain,0
Australia,Poland,0
Australia,Finland,0
Australia,Great Britain,0
Australia,Germany,0
Australia,Other,0
Australia,Russia,0
Australia,Great Britain,0
Australia,Romania,0
Australia,Other,0
Australia,France,0
Australia,Russia,0
Australia,Italy,0
Australia,Other,0
Australia,Romania,0
Australia,Romania,0
Australia,Other,0
Australia,Australia,1
Australia,Great Britain,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Italy,0
Australia,United States of America,0
Australia,Romania,0
Australia,Russia,0
Australia,Other,0
Australia,Hungary,0
Australia,United States of America,0
Australia,Poland,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,France,0
Australia,Sweden,0
Australia,Finland,0
Australia,Finland,0
Australia,Russia,0
Australia,United States of America,0
Australia,Finland,0
Australia,Romania,0
Australia,Hungary,0
Australia,Russia,0
Australia,Germany,0
Australia,Germany,0
Australia,Russia,0
Australia,Russia,0
Australia,Austria,0
Australia,Austria,0
Australia,Russia,0
Australia,Germany,0
Australia,Other,0
Australia,Sweden,0
Australia,Russia,0
Australia,Hungary,0
Australia,Romania,0
Australia,Romania,0
Australia,Russia,0
Australia,Russia,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Canada,0
Australia,United States of America,0
Australia,France,0
Australia,Italy,0
Australia,Sweden,0
Australia,Finland,0
Australia,United States of America,0
Australia,Canada,0
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,Russia,0
Australia,Russia,0
Australia,Austria,0
Australia,Austria,0
Australia,United States of America,0
Australia,Germany,0
Australia,Russia,0
Australia,Russia,0
Australia,Russia,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Australia,1
Australia,Russia,0
Australia,Australia,1
Australia,United States of America,0
Australia,Sweden,0
Australia,Great Britain,0
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Australia,1
Australia,Australia,1
Australia,Great Britain,0
Australia,Great Britain,0
Australia,Sweden,0
Australia,Other,0
Australia,Great Britain,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Italy,0
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,United States of America,0
Australia,Russia,0
Australia,Russia,0
Australia,Australia,1
Australia,Germany,0
Australia,Australia,1
Australia,United States of America,0
Australia,Germany,0
Australia,Finland,0
Australia,Russia,0
Australia,Other,0
Australia,Germany,0
Australia,Australia,1
Australia,Australia,1
Australia,Germany,0
Australia,Australia,1
Australia,Russia,0
Australia,Russia,0
Australia,Germany,0
Australia,United States of America,0
Australia,Great Britain,0
Australia,Norway,0
Australia,Great Britain,0
Australia,Hungary,0
Australia,Norway,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Finland,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,France,0
Australia,Other,0
Australia,Finland,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Russia,0
Australia,United States of America,0
Australia,Russia,0
Australia,Germany,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Russia,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Other,0
Australia,United States of America,0
Australia,Australia,1
Australia,Great Britain,0
Australia,United States of America,0
Australia,Australia,1
Australia,Russia,0
Australia,Australia,1
Australia,Germany,0
Australia,Australia,1
Australia,Russia,0
Australia,Hungary,0
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Australia,1
Australia,Great Britain,0
Australia,United States of America,0
Australia,Poland,0
Australia,United States of America,0
Australia,Russia,0
Australia,Russia,0
Australia,Russia,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Sweden,0
Australia,Norway,0
Australia,Poland,0
Australia,Russia,0
Australia,United States of America,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Russia,0
Australia,Great Britain,0
Australia,Great Britain,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Germany,0
Australia,France,0
Australia,Italy,0
Australia,Australia,1
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,Australia,1
Australia,Australia,1
Australia,Other,0
Australia,Other,0
Australia,Italy,0
Australia,Italy,0
Australia,Italy,0
Australia,France,0
Australia,Great Britain,0
Australia,Russia,0
Australia,Sweden,0
Australia,Romania,0
Australia,Russia,0
Australia,Germany,0
Australia,Italy,0
Australia,Other,0
Australia,United States of America,0
Australia,Russia,0
Australia,Russia,0
Australia,Other,0
Australia,Sweden,0
Australia,Other,0
Australia,Japan,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,Sweden,0
Australia,Other,0
Australia,Other,0
Australia,Finland,0
Australia,Finland,0
Australia,Hungary,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Australia,Japan,0
Australia,Other,0
Australia,Finland,0
Australia,Russia,0
Australia,Other,0
Australia,Sweden,0
Australia,Russia,0
Australia,Italy,0
Australia,Other,0
Australia,Other,0
Australia,Other,0
Australia,Russia,0
Australia,Japan,0
Australia,Other,0
Australia,Russia,0
Australia,Finland,0
Australia,Other,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Other,0
Australia,Russia,0
Australia,United States of America,0
Australia,United States of America,0
Australia,United States of America,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,Australia,1
Australia,United States of America,0
Australia,Other,0
Australia,Germany,0
Australia,Hungary,0
Australia,Germany,0
Australia,Australia,1
Australia,Japan,0
Australia,United States of America,0
Australia,Australia,1
Australia,Australia,1
Australia,Australia,1
Australia,Japan,0
Australia,Japan,0
Australia,Russia,0
Australia,Great Britain,0
Australia,United States of America,0
Australia,Great Britain,0
Australia,Australia,1
Australia,United States of America,0
Australia,Russia,0
Australia,Australia,1
Australia,Australia,1
Australia,Australia,1
Australia,Australia,1
Australia,Japan,0
Australia,United States of America,0
Australia,Australia,1
Australia,Australia,1
Australia,United States of America,0
Australia,United States of America,0
Australia,Japan,0
Australia,Hungary,0
Australia,United States of America,0
Australia,Other,0
Australia,Italy,0
Australia,United States of America,0
Australia,Russia,0
Australia,Poland,0
Australia,United States of America,0
Australia,Russia,0
Australia,United States of America,0
Australia,Russia,0
Australia,Russia,0
Australia,Republic of Korea,0
Australia,United States of America,0
Australia,Russia,0
Australia,Other,0
Australia,Russia,0
Australia,United States of America,0
Australia,France,0
Australia,Russia,0
Australia,United States of America,0
Australia,Italy,0
Australia,Russia,0
Australia,Russia,0
Australia,Finland,0
Australia,Romania,0
Australia,Russia,0
Australia,Romania,0
Australia,Russia,0
Australia,Other,0
Australia,Sweden,0
Australia,Finland,0
Australia,Russia,0
Australia,United States of America,0
Australia,Italy,0
Australia,Poland,0
Australia,Italy,0
Australia,Canada,0
Australia,Russia,0
Australia,Canada,0
Australia,Russia,0
Australia,Sweden,0
Australia,Russia,0
Australia,Hungary,0
Australia,Poland,0
Australia,Russia,0
Australia,Italy,0
Australia,France,0
Australia,Hungary,0
Australia,Great Britain,0
Australia,Romania,0
Australia,France,0
Australia,Italy,0
Australia,Hungary,0
Australia,France,0
Australia,Italy,0
Australia,Italy,0
Australia,Italy,0
Australia,France,0
Australia,Italy,0
Australia,Italy,0
Australia,Hungary,0
Australia,Poland,0
Australia,Russia,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Germany,0
Australia,Germany,0
Australia,Australia,1
Australia,Australia,1
Australia,Russia,0
Australia,Russia,0
Australia,France,0
Australia,France,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Romania,0
Australia,Hungary,0
Australia,Russia,0
Australia,Sweden,0
Australia,Hungary,0
Australia,Germany,0
Australia,Russia,0
Australia,Japan,0
Australia,Japan,0
Australia,Japan,0
Australia,Russia,0
Australia,Germany,0
Australia,Russia,0
Australia,Russia,0
Australia,Hungary,0
Australia,Romania,0
Australia,Russia,0
Australia,Japan,0
Australia,Russia,0
Australia,Hungary,0
Australia,Sweden,0
Australia,Russia,0
Australia,Poland,0
Australia,Russia,0
Australia,Russia,0
Australia,Japan,0
Australia,Sweden,0
Australia,Russia,0
Australia,Hungary,0
Australia,Romania,0
Australia,Russia,0
Australia,Russia,0
Australia,Sweden,0
Australia,Hungary,0
Australia,Hungary,0
Australia,Other,0
Australia,Russia,0
Australia,Hungary,0
Australia,Russia,0
Australia,Russia,0
Australia,Russia,0
Australia,Russia,0
Australia,Japan,0
Australia,Japan,0
Australia,Russia,0
Australia,Japan,0
Australia,Russia,0
Australia,Russia,0
Australia,Hungary,0
Australia,Russia,0
Australia,Japan,0
Australia,Russia,0
Australia,Japan,0
Australia,Russia,0
Australia,Japan,0
Australia,Finland,0
Australia,Russia,0
Australia,Other,0
Australia,Other,0
Italy,Finland,0
Italy,Russia,0
Italy,Sweden,0
Italy,Norway,0
Italy,Sweden,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Sweden,0
Italy,Finland,0
Italy,Sweden,0
Italy,Russia,0
Italy,Sweden,0
Italy,Finland,0
Italy,Russia,0
Italy,Russia,0
Italy,Finland,0
Italy,Sweden,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Austria,0
Italy,United States of America,0
Italy,United States of America,0
Italy,United States of America,0
Italy,Austria,0
Italy,Austria,0
Italy,Canada,0
Italy,Canada,0
Italy,Hungary,0
Italy,Hungary,0
Italy,Norway,0
Italy,Sweden,0
Italy,Poland,0
Italy,Finland,0
Italy,Finland,0
Italy,Germany,0
Italy,Russia,0
Italy,United States of America,0
Italy,Canada,0
Italy,Italy,1
Italy,Italy,1
Italy,Italy,1
Italy,Italy,1
Italy,Switzerland,0
Italy,Switzerland,0
Italy,Switzerland,0
Italy,Italy,1
Italy,United States of America,0
Italy,Switzerland,0
Italy,Austria,0
Italy,Russia,0
Italy,Germany,0
Italy,Austria,0
Italy,Austria,0
Italy,Switzerland,0
Italy,Switzerland,0
Italy,Canada,0
Italy,Austria,0
Italy,Switzerland,0
Italy,Austria,0
Italy,Austria,0
Italy,Japan,0
Italy,Sweden,0
Italy,Austria,0
Italy,Austria,0
Italy,Austria,0
Italy,Russia,0
Italy,Sweden,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Norway,0
Italy,Sweden,0
Italy,Norway,0
Italy,Russia,0
Italy,Russia,0
Italy,Russia,0
Italy,Finland,0
Finland,Australia,0
Finland,Italy,0
Finland,Other,0
Finland,Italy,0
Finland,Australia,0
Finland,Germany,0
Finland,Australia,0
Finland,Australia,0
Finland,Other,0
Finland,Other,0
Finland,Italy,0
Finland,Italy,0
Finland,Italy,0
Finland,Other,0
Finland,Great Britain,0
Finland,Other,0
Finland,Russia,0
Finland,Other,0
Finland,United States of America,0
Finland,Italy,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Russia,0
Finland,Hungary,0
Finland,United States of America,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Other,0
Finland,Other,0
Finland,United States of America,0
Finland,Australia,0
Finland,Netherlands,0
Finland,Russia,0
Finland,Other,0
Finland,Great Britain,0
Finland,Russia,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Sweden,0
Finland,Other,0
Finland,Russia,0
Finland,Russia,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Finland,1
Finland,United States of America,0
Finland,United States of America,0
Finland,Hungary,0
Finland,United States of America,0
Finland,Other,0
Finland,Germany,0
Finland,Italy,0
Finland,Other,0
Finland,Hungary,0
Finland,Other,0
Finland,Other,0
Finland,Sweden,0
Finland,Other,0
Finland,Russia,0
Finland,Great Britain,0
Finland,United States of America,0
Finland,Russia,0
Finland,Other,0
Finland,United States of America,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Other,0
Finland,France,0
Finland,Germany,0
Finland,Other,0
Finland,United States of America,0
Finland,Germany,0
Finland,Other,0
Finland,France,0
Finland,Russia,0
Finland,United States of America,0
Finland,Russia,0
Finland,Great Britain,0
Finland,United States of America,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Russia,0
Finland,Germany,0
Finland,Russia,0
Finland,Sweden,0
Finland,Switzerland,0
Finland,Russia,0
Finland,United States of America,0
Finland,United States of America,0
Finland,United States of America,0
Finland,Russia,0
Finland,Russia,0
Finland,Russia,0
Finland,United States of America,0
Finland,Other,0
Finland,Great Britain,0
Finland,Hungary,0
Finland,Germany,0
Finland,Hungary,0
Finland,Australia,0
Finland,Other,0
Finland,Australia,0
Finland,Australia,0
Finland,Russia,0
Finland,Germany,0
